Col1,Col2
2.62417,9.67814
2.62486,10.3982
2.62555,11.101
2.62624,11.782
2.62693,12.4381
2.62762,13.068
2.62831,13.6711
2.62899,14.2476
2.62968,14.7981
2.63037,15.3235
2.63106,15.8237
2.63175,16.2987
2.63244,16.747
2.63313,17.1664
2.63382,17.5533
2.63451,17.9032
2.6352,18.2101
2.63588,18.4674
2.63657,18.6678
2.63726,18.8035
2.63795,18.867
2.63864,18.851
2.63933,18.7495
2.64002,18.5576
2.64071,18.2725
2.6414,17.8934
2.64208,17.4223
2.64277,16.8637
2.64346,16.2254
2.64415,15.5179
2.64484,14.7546
2.64553,13.9516
2.64622,13.1273
2.64691,12.3019
2.6476,11.4968
2.64829,10.7343
2.64897,10.0362
2.64966,9.4239
2.65035,8.91694
2.65104,8.53264
2.65173,8.28522
2.65242,8.18526
2.65311,8.23914
2.6538,8.44867
2.65449,8.81078
2.65517,9.31744
2.65586,9.95577
2.65655,10.7082
2.65724,11.553
2.65793,12.4648
2.65862,13.4152
2.65931,14.3736
2.66,15.3087
2.66069,16.1885
2.66138,16.9822
2.66206,17.661
2.66275,18.1989
2.66344,18.5739
2.66413,18.7686
2.66482,18.7711
2.66551,18.5755
2.6662,18.1819
2.66689,17.5972
2.66758,16.8342
2.66827,15.912
2.66895,14.8551
2.66964,13.6929
2.67033,12.4588
2.67102,11.189
2.67171,9.92174
2.6724,8.69573
2.67309,7.54911
2.67378,6.5181
2.67447,5.63592
2.67515,4.9316
2.67584,4.42899
2.67653,4.14594
2.67722,4.09372
2.67791,4.27655
2.6786,4.69133
2.67929,5.32787
2.67998,6.16895
2.68067,7.191
2.68136,8.36472
2.68204,9.65609
2.68273,11.0273
2.68342,12.438
2.68411,13.8468
2.6848,15.2123
2.68549,16.4944
2.68618,17.6561
2.68687,18.664
2.68756,19.4896
2.68824,20.1107
2.68893,20.5112
2.68962,20.6824
2.69031,20.6228
2.691,20.338
2.69169,19.8411
2.69238,19.1513
2.69307,18.2942
2.69376,17.3001
2.69445,16.2033
2.69513,15.0412
2.69582,13.8525
2.69651,12.6762
2.6972,11.5505
2.69789,10.5112
2.69858,9.59079
2.69927,8.81725
2.69996,8.21337
2.70065,7.79602
2.70133,7.57567
2.70202,7.55619
2.70271,7.73486
2.7034,8.10258
2.70409,8.64437
2.70478,9.33996
2.70547,10.1646
2.70616,11.0903
2.70685,12.0863
2.70754,13.121
2.70822,14.1623
2.70891,15.1795
2.7096,16.1438
2.71029,17.0296
2.71098,17.8154
2.71167,18.4842
2.71236,19.0242
2.71305,19.429
2.71374,19.6979
2.71442,19.8355
2.71511,19.8514
2.7158,19.76
2.71649,19.5792
2.71718,19.3303
2.71787,19.0363
2.71856,18.7215
2.71925,18.4101
2.71994,18.1251
2.72063,17.8876
2.72131,17.7157
2.722,17.6237
2.72269,17.6215
2.72338,17.714
2.72407,17.901
2.72476,18.1772
2.72545,18.532
2.72614,18.9502
2.72683,19.4123
2.72752,19.8954
2.7282,20.3737
2.72889,20.82
2.72958,21.2061
2.73027,21.5046
2.73096,21.6894
2.73165,21.7369
2.73234,21.6274
2.73303,21.3453
2.73372,20.8802
2.7344,20.2274
2.73509,19.3882
2.73578,18.3702
2.73647,17.187
2.73716,15.858
2.73785,14.408
2.73854,12.8665
2.73923,11.2667
2.73992,9.64496
2.74061,8.03911
2.74129,6.48785
2.74198,5.02923
2.74267,3.69967
2.74336,2.53278
2.74405,1.5583
2.74474,0.801269
2.74543,0.281194
2.74612,0.0115222
2.74681,-0.000786947
2.74749,0.244586
2.74818,0.741319
2.74887,1.47666
2.74956,2.43195
2.75025,3.58308
2.75094,4.90136
2.75163,6.3544
2.75232,7.90705
2.75301,9.52252
2.7537,11.1634
2.75438,12.7928
2.75507,14.3754
2.75576,15.8782
2.75645,17.2718
2.75714,18.5308
2.75783,19.6341
2.75852,20.5663
2.75921,21.3167
2.7599,21.8803
2.76058,22.2572
2.76127,22.4525
2.76196,22.476
2.76265,22.3414
2.76334,22.0656
2.76403,21.6684
2.76472,21.1713
2.76541,20.5971
2.7661,19.9686
2.76679,19.3084
2.76747,18.6379
2.76816,17.9768
2.76885,17.3427
2.76954,16.7505
2.77023,16.2123
2.77092,15.7374
2.77161,15.3319
2.7723,14.9993
2.77299,14.7403
2.77368,14.5533
2.77436,14.435
2.77505,14.3801
2.77574,14.3825
2.77643,14.4355
2.77712,14.5322
2.77781,14.6658
2.7785,14.83
2.77919,15.0196
2.77988,15.2302
2.78056,15.4587
2.78125,15.7032
2.78194,15.9627
2.78263,16.2374
2.78332,16.5282
2.78401,16.8365
2.7847,17.1639
2.78539,17.5117
2.78608,17.8811
2.78677,18.2719
2.78745,18.6833
2.78814,19.1128
2.78883,19.5567
2.78952,20.0092
2.79021,20.4633
2.7909,20.9102
2.79159,21.3397
2.79228,21.7406
2.79297,22.1009
2.79365,22.4081
2.79434,22.6499
2.79503,22.8146
2.79572,22.8915
2.79641,22.8719
2.7971,22.7488
2.79779,22.5179
2.79848,22.178
2.79917,21.7308
2.79986,21.1817
2.80054,20.5392
2.80123,19.8155
2.80192,19.0257
2.80261,18.1878
2.8033,17.3225
2.80399,16.4521
2.80468,15.6003
2.80537,14.7912
2.80606,14.0491
2.80674,13.3971
2.80743,12.8567
2.80812,12.4472
2.80881,12.1846
2.8095,12.0814
2.81019,12.1462
2.81088,12.3828
2.81157,12.7908
2.81226,13.3648
2.81295,14.095
2.81363,14.967
2.81432,15.9628
2.81501,17.0605
2.8157,18.2359
2.81639,19.4622
2.81708,20.7117
2.81777,21.9561
2.81846,23.1674
2.81915,24.3191
2.81983,25.3865
2.82052,26.3478
2.82121,27.1845
2.8219,27.8821
2.82259,28.4301
2.82328,28.8229
2.82397,29.059
2.82466,29.1417
2.82535,29.0783
2.82604,28.8802
2.82672,28.5617
2.82741,28.1403
2.8281,27.6352
2.82879,27.067
2.82948,26.4566
2.83017,25.8248
2.83086,25.1913
2.83155,24.5738
2.83224,23.988
2.83293,23.4464
2.83361,22.9585
2.8343,22.5302
2.83499,22.1637
2.83568,21.8577
2.83637,21.6076
2.83706,21.4058
2.83775,21.2421
2.83844,21.1041
2.83913,20.9784
2.83981,20.8505
2.8405,20.7063
2.84119,20.532
2.84188,20.3157
2.84257,20.0473
2.84326,19.7193
2.84395,19.3272
2.84464,18.8699
2.84533,18.35
2.84602,17.7732
2.8467,17.1491
2.84739,16.4901
2.84808,15.8116
2.84877,15.1311
2.84946,14.4679
2.85015,13.842
2.85084,13.2738
2.85153,12.7831
2.85222,12.3881
2.8529,12.1052
2.85359,11.948
2.85428,11.9266
2.85497,12.0475
2.85566,12.3132
2.85635,12.7215
2.85704,13.2663
2.85773,13.9371
2.85842,14.7195
2.85911,15.5957
2.85979,16.5448
2.86048,17.5438
2.86117,18.568
2.86186,19.5923
2.86255,20.5915
2.86324,21.5414
2.86393,22.4195
2.86462,23.2061
2.86531,23.8845
2.86599,24.4416
2.86668,24.8687
2.86737,25.1614
2.86806,25.3198
2.86875,25.3483
2.86944,25.2557
2.87013,25.0547
2.87082,24.7612
2.87151,24.3937
2.8722,23.9731
2.87288,23.521
2.87357,23.0598
2.87426,22.6111
2.87495,22.1954
2.87564,21.8312
2.87633,21.5341
2.87702,21.3167
2.87771,21.1875
2.8784,21.1514
2.87909,21.2089
2.87977,21.3565
2.88046,21.5868
2.88115,21.8888
2.88184,22.2485
2.88253,22.6493
2.88322,23.0731
2.88391,23.5006
2.8846,23.9125
2.88529,24.2899
2.88597,24.6159
2.88666,24.8753
2.88735,25.0563
2.88804,25.1502
2.88873,25.1525
2.88942,25.0628
2.89011,24.885
2.8908,24.6272
2.89149,24.3018
2.89218,23.9245
2.89286,23.5145
2.89355,23.0932
2.89424,22.6839
2.89493,22.3107
2.89562,21.9976
2.89631,21.7677
2.897,21.6424
2.89769,21.6402
2.89838,21.7762
2.89906,22.0615
2.89975,22.5026
2.90044,23.1008
2.90113,23.8524
2.90182,24.7487
2.90251,25.7758
2.9032,26.9151
2.90389,28.1441
2.90458,29.4367
2.90527,30.7643
2.90595,32.0965
2.90664,33.402
2.90733,34.6499
2.90802,35.8105
2.90871,36.8565
2.9094,37.7633
2.91009,38.5107
2.91078,39.083
2.91147,39.4696
2.91215,39.6656
2.91284,39.6716
2.91353,39.494
2.91422,39.145
2.91491,38.6416
2.9156,38.0055
2.91629,37.2623
2.91698,36.4408
2.91767,35.5718
2.91836,34.6874
2.91904,33.8196
2.91973,32.9997
2.92042,32.2571
2.92111,31.6182
2.9218,31.106
2.92249,30.739
2.92318,30.5308
2.92387,30.4896
2.92456,30.6183
2.92525,30.9141
2.92593,31.3688
2.92662,31.9691
2.92731,32.697
2.928,33.5306
2.92869,34.4448
2.92938,35.4117
2.93007,36.4023
2.93076,37.3867
2.93145,38.3355
2.93213,39.2202
2.93282,40.0146
2.93351,40.6954
2.9342,41.2424
2.93489,41.6399
2.93558,41.8761
2.93627,41.9442
2.93696,41.8418
2.93765,41.5713
2.93834,41.1395
2.93902,40.5573
2.93971,39.8393
2.9404,39.0028
2.94109,38.0681
2.94178,37.0568
2.94247,35.9917
2.94316,34.8959
2.94385,33.7922
2.94454,32.7023
2.94522,31.6464
2.94591,30.6426
2.9466,29.7064
2.94729,28.8508
2.94798,28.0855
2.94867,27.4174
2.94936,26.8503
2.95005,26.385
2.95074,26.0198
2.95143,25.7503
2.95211,25.5703
2.9528,25.4718
2.95349,25.4454
2.95418,25.4811
2.95487,25.5681
2.95556,25.6956
2.95625,25.8531
2.95694,26.0305
2.95763,26.2185
2.95831,26.4086
2.959,26.5932
2.95969,26.766
2.96038,26.9214
2.96107,27.0548
2.96176,27.1625
2.96245,27.2413
2.96314,27.2886
2.96383,27.3022
2.96452,27.28
2.9652,27.2199
2.96589,27.1199
2.96658,26.9778
2.96727,26.7914
2.96796,26.5582
2.96865,26.2759
2.96934,25.9421
2.97003,25.5549
2.97072,25.1127
2.9714,24.6147
2.97209,24.0608
2.97278,23.4524
2.97347,22.7921
2.97416,22.0839
2.97485,21.3336
2.97554,20.549
2.97623,19.7393
2.97692,18.9158
2.97761,18.0911
2.97829,17.2795
2.97898,16.4962
2.97967,15.7573
2.98036,15.0794
2.98105,14.4789
2.98174,13.9716
2.98243,13.5723
2.98312,13.2941
2.98381,13.1482
2.9845,13.1432
2.98518,13.2847
2.98587,13.5752
2.98656,14.0136
2.98725,14.5951
2.98794,15.3117
2.98863,16.1513
2.98932,17.0989
2.99001,18.1364
2.9907,19.2431
2.99138,20.3963
2.99207,21.5718
2.99276,22.7449
2.99345,23.8904
2.99414,24.9842
2.99483,26.0033
2.99552,26.927
2.99621,27.7372
2.9969,28.4189
2.99759,28.961
2.99827,29.3565
2.99896,29.6023
2.99965,29.7001
3.00034,29.6554
3.00103,29.4783
3.00172,29.1821
3.00241,28.7837
3.0031,28.3029
3.00379,27.761
3.00447,27.1813
3.00516,26.5874
3.00585,26.0027
3.00654,25.4499
3.00723,24.9498
3.00792,24.5212
3.00861,24.1799
3.0093,23.9383
3.00999,23.8052
3.01068,23.7857
3.01136,23.8805
3.01205,24.0868
3.01274,24.3981
3.01343,24.8042
3.01412,25.2924
3.01481,25.8475
3.0155,26.4523
3.01619,27.089
3.01688,27.7391
3.01756,28.3847
3.01825,29.0086
3.01894,29.5957
3.01963,30.1327
3.02032,30.6093
3.02101,31.018
3.0217,31.3547
3.02239,31.6187
3.02308,31.8123
3.02377,31.9412
3.02445,32.014
3.02514,32.0415
3.02583,32.0364
3.02652,32.013
3.02721,31.9861
3.0279,31.9707
3.02859,31.9809
3.02928,32.0299
3.02997,32.1289
3.03066,32.2866
3.03134,32.5094
3.03203,32.8001
3.03272,33.1587
3.03341,33.5817
3.0341,34.0625
3.03479,34.5914
3.03548,35.1562
3.03617,35.7425
3.03686,36.3342
3.03754,36.9141
3.03823,37.4649
3.03892,37.9695
3.03961,38.4116
3.0403,38.777
3.04099,39.0534
3.04168,39.2315
3.04237,39.3051
3.04306,39.2716
3.04375,39.1321
3.04443,38.8912
3.04512,38.5573
3.04581,38.1421
3.0465,37.6601
3.04719,37.1285
3.04788,36.5664
3.04857,35.9938
3.04926,35.4314
3.04995,34.8998
3.05063,34.4184
3.05132,34.0048
3.05201,33.6745
3.0527,33.4399
3.05339,33.3102
3.05408,33.2907
3.05477,33.3827
3.05546,33.5839
3.05615,33.8878
3.05684,34.2845
3.05752,34.7605
3.05821,35.2999
3.0589,35.8846
3.05959,36.4949
3.06028,37.1105
3.06097,37.7112
3.06166,38.2777
3.06235,38.7921
3.06304,39.2392
3.06372,39.6062
3.06441,39.8843
3.0651,40.0679
3.06579,40.1559
3.06648,40.1509
3.06717,40.0597
3.06786,39.8929
3.06855,39.6643
3.06924,39.3907
3.06993,39.0911
3.07061,38.786
3.0713,38.4965
3.07199,38.2437
3.07268,38.0477
3.07337,37.9268
3.07406,37.8969
3.07475,37.9705
3.07544,38.1565
3.07613,38.4596
3.07681,38.88
3.0775,39.4133
3.07819,40.0507
3.07888,40.7789
3.07957,41.5809
3.08026,42.4362
3.08095,43.3215
3.08164,44.2115
3.08233,45.0798
3.08302,45.8999
3.0837,46.6458
3.08439,47.2931
3.08508,47.8199
3.08577,48.2076
3.08646,48.4414
3.08715,48.511
3.08784,48.411
3.08853,48.1411
3.08922,47.7061
3.08991,47.1162
3.09059,46.3859
3.09128,45.5346
3.09197,44.585
3.09266,43.5631
3.09335,42.4972
3.09404,41.4169
3.09473,40.3521
3.09542,39.3322
3.09611,38.3852
3.09679,37.5369
3.09748,36.8097
3.09817,36.2225
3.09886,35.7895
3.09955,35.5205
3.10024,35.4201
3.10093,35.4879
3.10162,35.7187
3.10231,36.1024
3.103,36.6247
3.10368,37.2677
3.10437,38.0101
3.10506,38.8287
3.10575,39.6985
3.10644,40.5941
3.10713,41.4902
3.10782,42.3625
3.10851,43.1885
3.1092,43.9482
3.10988,44.6248
3.11057,45.2047
3.11126,45.6786
3.11195,46.0407
3.11264,46.2895
3.11333,46.4276
3.11402,46.4608
3.11471,46.3986
3.1154,46.253
3.11609,46.0384
3.11677,45.7706
3.11746,45.4665
3.11815,45.1431
3.11884,44.8168
3.11953,44.5031
3.12022,44.2158
3.12091,43.9665
3.1216,43.7643
3.12229,43.6156
3.12297,43.5236
3.12366,43.4888
3.12435,43.5088
3.12504,43.5783
3.12573,43.69
3.12642,43.8345
3.12711,44.0009
3.1278,44.1775
3.12849,44.352
3.12918,44.5124
3.12986,44.6475
3.13055,44.7472
3.13124,44.803
3.13193,44.8084
3.13262,44.7592
3.13331,44.6537
3.134,44.4923
3.13469,44.2784
3.13538,44.0172
3.13607,43.7162
3.13675,43.3845
3.13744,43.0325
3.13813,42.6715
3.13882,42.3132
3.13951,41.9692
3.1402,41.6502
3.14089,41.3664
3.14158,41.126
3.14227,40.9359
3.14295,40.8005
3.14364,40.7225
3.14433,40.7019
3.14502,40.7367
3.14571,40.8229
3.1464,40.9544
3.14709,41.1239
3.14778,41.3226
3.14847,41.5412
3.14916,41.77
3.14984,41.9996
3.15053,42.2214
3.15122,42.4277
3.15191,42.6125
3.1526,42.7717
3.15329,42.9033
3.15398,43.0076
3.15467,43.0873
3.15536,43.1472
3.15604,43.1946
3.15673,43.2384
3.15742,43.2893
3.15811,43.3591
3.1588,43.4603
3.15949,43.6054
3.16018,43.8067
3.16087,44.0754
3.16156,44.4212
3.16225,44.8521
3.16293,45.3733
3.16362,45.9874
3.16431,46.6943
3.165,47.4902
3.16569,48.3686
3.16638,49.3196
3.16707,50.3308
3.16776,51.3869
3.16845,52.4706
3.16913,53.563
3.16982,54.6443
3.17051,55.694
3.1712,56.6921
3.17189,57.6194
3.17258,58.4583
3.17327,59.1932
3.17396,59.8114
3.17465,60.3031
3.17534,60.662
3.17602,60.8853
3.17671,60.9742
3.1774,60.9334
3.17809,60.7711
3.17878,60.4989
3.17947,60.1313
3.18016,59.6848
3.18085,59.1781
3.18154,58.6308
3.18222,58.0631
3.18291,57.4949
3.1836,56.9453
3.18429,56.432
3.18498,55.9704
3.18567,55.5737
3.18636,55.2518
3.18705,55.0118
3.18774,54.8573
3.18843,54.7884
3.18911,54.8021
3.1898,54.8923
3.19049,55.0503
3.19118,55.2651
3.19187,55.5238
3.19256,55.8125
3.19325,56.1167
3.19394,56.422
3.19463,56.7146
3.19532,56.9821
3.196,57.2138
3.19669,57.4012
3.19738,57.5386
3.19807,57.6231
3.19876,57.6546
3.19945,57.6363
3.20014,57.5741
3.20083,57.4766
3.20152,57.3548
3.2022,57.2216
3.20289,57.0914
3.20358,56.9793
3.20427,56.9009
3.20496,56.8711
3.20565,56.9043
3.20634,57.0132
3.20703,57.2084
3.20772,57.4984
3.20841,57.8885
3.20909,58.3814
3.20978,58.9765
3.21047,59.67
3.21116,60.4554
3.21185,61.3231
3.21254,62.261
3.21323,63.2553
3.21392,64.2902
3.21461,65.3491
3.21529,66.415
3.21598,67.4709
3.21667,68.5003
3.21736,69.4883
3.21805,70.4213
3.21874,71.2881
3.21943,72.0798
3.22012,72.79
3.22081,73.4153
3.2215,73.9548
3.22218,74.4106
3.22287,74.7869
3.22356,75.0903
3.22425,75.3291
3.22494,75.5131
3.22563,75.6529
3.22632,75.7595
3.22701,75.8438
3.2277,75.9162
3.22838,75.9862
3.22907,76.0615
3.22976,76.1486
3.23045,76.2519
3.23114,76.3735
3.23183,76.5139
3.23252,76.6711
3.23321,76.8418
3.2339,77.0207
3.23459,77.2013
3.23527,77.3765
3.23596,77.5386
3.23665,77.68
3.23734,77.7935
3.23803,77.8731
3.23872,77.9139
3.23941,77.913
3.2401,77.8694
3.24079,77.7842
3.24148,77.6612
3.24216,77.5061
3.24285,77.327
3.24354,77.1342
3.24423,76.9394
3.24492,76.7559
3.24561,76.5978
3.2463,76.4796
3.24699,76.4156
3.24768,76.4195
3.24836,76.5037
3.24905,76.679
3.24974,76.9539
3.25043,77.3345
3.25112,77.824
3.25181,78.4228
3.2525,79.128
3.25319,79.9339
3.25388,80.832
3.25457,81.8113
3.25525,82.8586
3.25594,83.9589
3.25663,85.0964
3.25732,86.2544
3.25801,87.4166
3.2587,88.5672
3.25939,89.6917
3.26008,90.7775
3.26077,91.8142
3.26145,92.7943
3.26214,93.7131
3.26283,94.569
3.26352,95.3638
3.26421,96.1022
3.2649,96.7918
3.26559,97.4427
3.26628,98.0671
3.26697,98.6788
3.26766,99.2924
3.26834,99.9226
3.26903,100.584
3.26972,101.29
3.27041,102.053
3.2711,102.88
3.27179,103.78
3.27248,104.755
3.27317,105.805
3.27386,106.927
3.27454,108.112
3.27523,109.351
3.27592,110.629
3.27661,111.93
3.2773,113.235
3.27799,114.524
3.27868,115.776
3.27937,116.972
3.28006,118.091
3.28075,119.115
3.28143,120.029
3.28212,120.82
3.28281,121.48
3.2835,122.005
3.28419,122.394
3.28488,122.653
3.28557,122.792
3.28626,122.823
3.28695,122.766
3.28763,122.642
3.28832,122.476
3.28901,122.295
3.2897,122.129
3.29039,122.004
3.29108,121.951
3.29177,121.995
3.29246,122.162
3.29315,122.472
3.29384,122.944
3.29452,123.59
3.29521,124.417
3.2959,125.429
3.29659,126.622
3.29728,127.989
3.29797,129.516
3.29866,131.186
3.29935,132.977
3.30004,134.865
3.30073,136.823
3.30141,138.823
3.3021,140.837
3.30279,142.837
3.30348,144.798
3.30417,146.696
3.30486,148.513
3.30555,150.235
3.30624,151.851
3.30693,153.356
3.30761,154.753
3.3083,156.047
3.30899,157.251
3.30968,158.382
3.31037,159.462
3.31106,160.516
3.31175,161.573
3.31244,162.663
3.31313,163.817
3.31382,165.066
3.3145,166.442
3.31519,167.971
3.31588,169.679
3.31657,171.586
3.31726,173.71
3.31795,176.063
3.31864,178.649
3.31933,181.471
3.32002,184.523
3.3207,187.795
3.32139,191.272
3.32208,194.935
3.32277,198.762
3.32346,202.727
3.32415,206.802
3.32484,210.959
3.32553,215.169
3.32622,219.406
3.32691,223.641
3.32759,227.852
3.32828,232.018
3.32897,236.119
3.32966,240.144
3.33035,244.08
3.33104,247.921
3.33173,251.663
3.33242,255.306
3.33311,258.852
3.33379,262.305
3.33448,265.669
3.33517,268.95
3.33586,272.153
3.33655,275.282
3.33724,278.339
3.33793,281.323
3.33862,284.23
3.33931,287.055
3.34,289.787
3.34068,292.411
3.34137,294.912
3.34206,297.267
3.34275,299.454
3.34344,301.449
3.34413,303.224
3.34482,304.753
3.34551,306.01
3.3462,306.969
3.34689,307.609
3.34757,307.91
3.34826,307.858
3.34895,307.441
3.34964,306.655
3.35033,305.501
3.35102,303.987
3.35171,302.124
3.3524,299.931
3.35309,297.434
3.35377,294.66
3.35446,291.644
3.35515,288.421
3.35584,285.031
3.35653,281.512
3.35722,277.905
3.35791,274.249
3.3586,270.58
3.35929,266.933
3.35998,263.336
3.36066,259.814
3.36135,256.387
3.36204,253.069
3.36273,249.868
3.36342,246.786
3.36411,243.821
3.3648,240.965
3.36549,238.206
3.36618,235.527
3.36686,232.913
3.36755,230.342
3.36824,227.795
3.36893,225.253
3.36962,222.699
3.37031,220.117
3.371,217.498
3.37169,214.834
3.37238,212.123
3.37307,209.368
3.37375,206.577
3.37444,203.764
3.37513,200.945
3.37582,198.144
3.37651,195.385
3.3772,192.696
3.37789,190.107
3.37858,187.648
3.37927,185.346
3.37995,183.231
3.38064,181.326
3.38133,179.651
3.38202,178.221
3.38271,177.047
3.3834,176.133
3.38409,175.475
3.38478,175.064
3.38547,174.886
3.38616,174.92
3.38684,175.138
3.38753,175.509
3.38822,175.999
3.38891,176.572
3.3896,177.188
3.39029,177.809
3.39098,178.399
3.39167,178.923
3.39236,179.351
3.39305,179.655
3.39373,179.815
3.39442,179.817
3.39511,179.651
3.3958,179.317
3.39649,178.818
3.39718,178.167
3.39787,177.38
3.39856,176.48
3.39925,175.492
3.39993,174.446
3.40062,173.372
3.40131,172.305
3.402,171.273
3.40269,170.309
3.40338,169.439
3.40407,168.686
3.40476,168.07
3.40545,167.606
3.40614,167.301
3.40682,167.16
3.40751,167.178
3.4082,167.348
3.40889,167.657
3.40958,168.089
3.41027,168.621
3.41096,169.233
3.41165,169.9
3.41234,170.597
3.41302,171.301
3.41371,171.991
3.4144,172.648
3.41509,173.257
3.41578,173.809
3.41647,174.297
3.41716,174.721
3.41785,175.085
3.41854,175.401
3.41923,175.681
3.41991,175.944
3.4206,176.211
3.42129,176.505
3.42198,176.85
3.42267,177.271
3.42336,177.791
3.42405,178.431
3.42474,179.207
3.42543,180.134
3.42611,181.219
3.4268,182.465
3.42749,183.868
3.42818,185.421
3.42887,187.107
3.42956,188.907
3.43025,190.796
3.43094,192.746
3.43163,194.724
3.43232,196.699
3.433,198.638
3.43369,200.509
3.43438,202.282
3.43507,203.932
3.43576,205.438
3.43645,206.786
3.43714,207.967
3.43783,208.983
3.43852,209.839
3.4392,210.551
3.43989,211.141
3.44058,211.638
3.44127,212.078
3.44196,212.5
3.44265,212.948
3.44334,213.469
3.44403,214.108
3.44472,214.91
3.44541,215.918
3.44609,217.17
3.44678,218.698
3.44747,220.526
3.44816,222.672
3.44885,225.141
3.44954,227.933
3.45023,231.034
3.45092,234.423
3.45161,238.069
3.4523,241.932
3.45298,245.967
3.45367,250.12
3.45436,254.335
3.45505,258.554
3.45574,262.717
3.45643,266.767
3.45712,270.648
3.45781,274.313
3.4585,277.719
3.45918,280.832
3.45987,283.63
3.46056,286.099
3.46125,288.237
3.46194,290.054
3.46263,291.572
3.46332,292.823
3.46401,293.85
3.4647,294.703
3.46539,295.443
3.46607,296.135
3.46676,296.848
3.46745,297.655
3.46814,298.628
3.46883,299.839
3.46952,301.356
3.47021,303.241
3.4709,305.551
3.47159,308.336
3.47227,311.636
3.47296,315.482
3.47365,319.896
3.47434,324.889
3.47503,330.463
3.47572,336.611
3.47641,343.319
3.4771,350.564
3.47779,358.318
3.47848,366.547
3.47916,375.213
3.47985,384.279
3.48054,393.702
3.48123,403.443
3.48192,413.462
3.48261,423.721
3.4833,434.186
3.48399,444.824
3.48468,455.605
3.48536,466.503
3.48605,477.494
3.48674,488.556
3.48743,499.667
3.48812,510.808
3.48881,521.958
3.4895,533.095
3.49019,544.194
3.49088,555.229
3.49157,566.168
3.49225,576.975
3.49294,587.612
3.49363,598.033
3.49432,608.187
3.49501,618.022
3.4957,627.478
3.49639,636.495
3.49708,645.009
3.49777,652.956
3.49846,660.272
3.49914,666.896
3.49983,672.769
3.50052,677.837
3.50121,682.053
3.5019,685.378
3.50259,687.778
3.50328,689.234
3.50397,689.734
3.50466,689.277
3.50534,687.872
3.50603,685.542
3.50672,682.316
3.50741,678.235
3.5081,673.349
3.50879,667.714
3.50948,661.391
3.51017,654.448
3.51086,646.954
3.51155,638.98
3.51223,630.597
3.51292,621.873
3.51361,612.875
3.5143,603.664
3.51499,594.295
3.51568,584.819
3.51637,575.28
3.51706,565.714
3.51775,556.151
3.51843,546.615
3.51912,537.124
3.51981,527.691
3.5205,518.322
3.52119,509.024
3.52188,499.797
3.52257,490.644
3.52326,481.564
3.52395,472.559
3.52464,463.63
3.52532,454.782
3.52601,446.023
3.5267,437.361
3.52739,428.811
3.52808,420.386
3.52877,412.106
3.52946,403.99
3.53015,396.061
3.53084,388.338
3.53152,380.846
3.53221,373.603
3.5329,366.629
3.53359,359.939
3.53428,353.545
3.53497,347.455
3.53566,341.671
3.53635,336.192
3.53704,331.01
3.53773,326.112
3.53841,321.482
3.5391,317.099
3.53979,312.937
3.54048,308.971
3.54117,305.17
3.54186,301.506
3.54255,297.949
3.54324,294.473
3.54393,291.053
3.54461,287.668
3.5453,284.301
3.54599,280.941
3.54668,277.581
3.54737,274.22
3.54806,270.862
3.54875,267.517
3.54944,264.2
3.55013,260.927
3.55082,257.721
3.5515,254.603
3.55219,251.598
3.55288,248.728
3.55357,246.016
3.55426,243.48
3.55495,241.135
3.55564,238.992
3.55633,237.056
3.55702,235.327
3.55771,233.797
3.55839,232.454
3.55908,231.281
3.55977,230.252
3.56046,229.341
3.56115,228.517
3.56184,227.745
3.56253,226.991
3.56322,226.222
3.56391,225.405
3.56459,224.512
3.56528,223.517
3.56597,222.401
3.56666,221.152
3.56735,219.765
3.56804,218.24
3.56873,216.588
3.56942,214.824
3.57011,212.974
3.5708,211.066
3.57148,209.136
3.57217,207.223
3.57286,205.368
3.57355,203.612
3.57424,201.998
3.57493,200.564
3.57562,199.345
3.57631,198.371
3.577,197.664
3.57768,197.24
3.57837,197.105
3.57906,197.257
3.57975,197.685
3.58044,198.367
3.58113,199.276
3.58182,200.376
3.58251,201.624
3.5832,202.972
3.58389,204.372
3.58457,205.771
3.58526,207.118
3.58595,208.363
3.58664,209.461
3.58733,210.374
3.58802,211.068
3.58871,211.521
3.5894,211.716
3.59009,211.65
3.59077,211.329
3.59146,210.766
3.59215,209.989
3.59284,209.029
3.59353,207.93
3.59422,206.739
3.59491,205.507
3.5956,204.291
3.59629,203.145
3.59698,202.126
3.59766,201.285
3.59835,200.67
3.59904,200.321
3.59973,200.274
3.60042,200.553
3.60111,201.174
3.6018,202.143
3.60249,203.455
3.60318,205.098
3.60387,207.049
3.60455,209.278
3.60524,211.747
3.60593,214.414
3.60662,217.232
3.60731,220.153
3.608,223.126
3.60869,226.105
3.60938,229.045
3.61007,231.904
3.61075,234.648
3.61144,237.248
3.61213,239.682
3.61282,241.937
3.61351,244.008
3.6142,245.895
3.61489,247.607
3.61558,249.16
3.61627,250.574
3.61696,251.874
3.61764,253.087
3.61833,254.242
3.61902,255.37
3.61971,256.498
3.6204,257.654
3.62109,258.861
3.62178,260.138
3.62247,261.5
3.62316,262.957
3.62384,264.515
3.62453,266.174
3.62522,267.93
3.62591,269.778
3.6266,271.707
3.62729,273.708
3.62798,275.768
3.62867,277.88
3.62936,280.035
3.63005,282.229
